SMILES,molar_mass,log_p_sat,c,volatility
CC1=C(C(C2(C(C1(C)OO2)ON(=O)=O)N(=O)=O)(O)OO)N(=O)=O,339.17,-6.384049948343599,5.6506509927301655e-05,SVOC
C=C(C)C(CO)C(=O)OON(=O)=O,191.1388,-1.9281179926938743,0.9098333747250675,IVOC
C=C(C)C(CCO)C(=O)C=O,156.1791,-3.093664958194909,0.05077956297714069,IVOC
CCC(=O)C(C(C)(C1C(C)(C=O)O1)O)O,216.231,-4.913640169325252,0.0010641645532967327,IVOC
C=C(C)C(CCC(=O)C)CC(=O)OO,200.2316,-4.346787486224656,0.0036347632865630173,IVOC
CC(C)(OC)OO,106.1204,-1.1844222516757328,2.7996750557798475,IVOC
CC1(C(COC1=O)O)O,132.1146,-5.377785977033705,0.0002233036585143996,SVOC
CC(CO)(C(CO)ON(=O)=O)O,181.1439,-4.966576244513051,0.0007891843612754532,IVOC
C(=O)C(=O)OCOO,120.0609,-2.542118103266008,0.1389999015277882,IVOC
CC(C)C(=O)C=CC1C(C(=O)O)O1,184.1892,-6.769551078621726,1.26311846581703e-05,SVOC
CC(=O)C(=O)C(C)(C(=O)OON(=O)=O)O,221.1217,-1.5816987086802543,2.3370266087411795,IVOC
CC(C)C(C)ON(=O)=O,133.1457,0.3010299956639812,107.42074058767354,VOC
CCC1=C(C)C2C(C(C1(O)O)OO2)ON(=O)=O,247.202,-5.393618634889395,0.000402869460056188,IVOC
C1CCC(C(C1)O)OO,132.1577,-3.8416375079047502,0.007676901444073507,IVOC
CC(=O)CCC(C)(C)O,130.1849,-2.2765443279648143,0.277809624285078,IVOC
C1CCC(=O)CC1,98.143,-0.4190750243243807,15.083957710508084,VOC
CC(C)C(C)(C)ON(=O)=O,147.1723,-0.0819696632151198,49.15723142719881,VOC
CC12C=CC(C(C)(C1O)OO2)(O)OO,204.1773,-6.876148359032914,1.0954437925394817e-05,SVOC
CCC(CC(=O)CO)O,132.1577,-2.9355420107730814,0.061841706077258814,IVOC
CC(CO)(C(CC=O)CC=O)OO,190.1938,-5.054531414868181,0.0006766996345636453,IVOC
CC(=O)C(C(C1(C)C(C)(C=O)O1)OO)O,218.2039,-4.627087997029894,0.002077330094310218,IVOC
C(=O)C(C(C1C(C=O)O1)OO)O,176.1241,-5.920818753952375,8.525719384405572e-05,SVOC
Cc1cc(c(C)c(C)c1O)N(=O)=O,181.1885,-4.761953896871205,0.0012644676824271274,IVOC
CC(C)(C)OCCON(=O)=O,163.1717,-1.3757179041643317,2.7711366062801193,IVOC
CC(C(C)ON(=O)=O)OC(=O)C,177.1552,-1.9318141382538383,0.8361241503127848,IVOC
CC(=CC(=O)C)C(=O)O,128.1259,-3.176525770829699,0.034422480253826535,IVOC
CCCCC(CO)ON(=O)=O,163.1717,-2.17134010346468,0.4436451478937768,IVOC
Cc1c(C)c(c(c(c1C)O)O)N(=O)=O,197.1879,-3.120904120499928,0.06021533996766905,IVOC
COC(=O)CCC=O,116.1152,-1.2676062401770314,2.5293785754411706,IVOC
CCC(=O)C=CC1C(C(=O)OO)O1,186.162,-4.671620396561262,0.0015995640717939713,IVOC
CCC1C(C(C(=O)O1)O)O,146.1412,-5.583359492661719,0.0001538665363909954,SVOC
CC12C=CC(C)(C(C)(C1O)OO2)ON(=O)=O,231.2026,-4.148130399270234,0.006631218155055965,IVOC
CC(CO)COO,106.1204,-3.1864190114318083,0.027868325096524163,IVOC
C(=O)OC(=O)OCON(=O)=O,165.0584,-0.9956786262173574,6.724964652969874,VOC
CC(C)(C(=O)OO)OC=O,148.114,-1.5466816599529625,1.6968578115096316,IVOC
CC1(C)C(CC1C(=O)CO)CC(=O)O,200.2316,-7.128427064454121,6.009475300450849e-06,SVOC
CC1(C)C2CC1C(C)(C(C2)O)O,170.2487,-4.576754126063192,0.001819955124759378,IVOC
CCCC(=O)C=CC1C(C(=O)OON(=O)=O)O1,245.1861,-4.6307841425898575,0.002314422828469108,IVOC
CCC(=O)C(C(C1C(C)(C=O)O1)O)OO,218.2039,-5.43533393574791,0.000323042434157564,IVOC
C1C(C(=O)C(=O)O1)O,116.0722,-4.31069114087638,0.0022896446014697537,IVOC
C=C(C)C(CC=O)CCO,142.1956,-2.688246138944246,0.11759017059369026,IVOC
CC(CCO)C=O,102.1317,-1.6675615400843946,0.8857884682223273,IVOC
CC1(C(CC(=O)CC1O)O)OO,176.1672,-8.277366077466187,3.7522345281085333e-07,SVOC
CCC(=CC(=O)OON(=O)=O)C(=O)C(=O)C,231.1596,-2.254144804826271,0.519395437939579,IVOC
CC(=O)C=CC(=O)O,114.0993,-3.380906669373257,0.019147289861852927,IVOC
CCC(C)CC(C)ON(=O)=O,161.1989,-0.6903698325741012,13.26548835172048,VOC
CC(CO)(C(CCO)C=O)OO,178.1831,-5.782516055786093,0.00011859911708617849,SVOC
CCC(=CC(=O)C=O)C(=O)C(=O)C,182.1733,-2.5214335044061564,0.22119852279087615,IVOC
C(CO)C(=O)C(=O)CO,132.1146,-3.489454989793388,0.01726739507366718,IVOC
CCCC(=CC(=O)C=O)C(=O)OON(=O)=O,231.1596,-1.7594507517174005,1.6225279389853986,IVOC
CC(=O)C=CC(C(=O)C)OO,158.1519,-4.8996294548824375,0.0008038517474247409,IVOC
C=C(CCC=O)C1CC(C)(C)C1CCO,210.3126,-4.718966632752273,0.001620427708954008,IVOC
CC(C)C(=O)O,88.1051,-0.9746941347352298,3.767366875927685,VOC
Cc1cc(c(C)c(c1O)O)N(=O)=O,183.1614,-5.505845405981558,0.0002305258062912819,SVOC
CCCCC(=O)CON(=O)=O,161.1558,-1.7594507517174005,1.1311656017294678,IVOC
CC(=O)C=CC1C(C=O)O1,140.1366,-3.707743928643524,0.011079971646346665,IVOC
CCCCCC(C(CC(=O)CC)O)O,202.2906,-4.6595558851598815,0.00178710808101108,IVOC
CCC1C(C(C(=O)O1)OO)ON(=O)=O,207.1382,-4.096367483915762,0.0066930445434009896,IVOC
CC(COO)C(C)O,120.147,-3.230622673923861,0.028498451226737657,IVOC
CC1(C)CC(C1CCC(=O)OO)C(=O)CCC=O,256.2949,-6.120330794367947,7.836825402122463e-05,SVOC
CC(CCOO)C(C)O,134.1736,-3.176525770829699,0.03604726364134667,IVOC
C(=CC(=O)O)C=O,100.0728,-2.838631997765025,0.05853492346575628,IVOC
CC1(C)CC2C1CCC(C)(C(CCC2=O)O)O,240.3386,-7.576754126063192,2.5692147237981507e-06,SVOC
CC1(C(COC1=O)ON(=O)=O)OO,193.1116,-3.772113295386327,0.013165157770337018,IVOC
C(=CC(=O)O)CO,102.0886,-4.91721462968355,0.0004983031352588218,IVOC
C(C=O)C(=O)C(=O)CC(=O)OO,174.1082,-3.98296666070122,0.007304383490357642,IVOC
CC(C)(CC(=O)CO)O,132.1577,-2.889410289700751,0.06877224210315848,IVOC
C=C(C)C1CCC(C)(C(C1)O)ON(=O)=O,215.2463,-3.640164517660112,0.019883927842353336,IVOC
CC(=O)CCC(=O)C(C)(C)C(=O)OO,202.2045,-3.856985199745905,0.011338004315882041,IVOC
CC(CC(=O)O)O,104.1045,-3.6439741428068775,0.009532929057760205,IVOC
Cc1cccc(c1)C=O,120.1485,-1.4436974992327127,1.7448249196854697,IVOC
CCCC1C(C(C(=O)O1)OO)O,176.1672,-5.790484985457369,0.00011512537756696613,SVOC
CC(=CC(=O)OO)C(=O)C(C(=O)C)O,202.1614,-3.686132779630847,0.016799503945999078,IVOC
CC(CO)(C(C=O)O)O,134.1305,-3.002613615602687,0.05378298833354202,IVOC
CCC(C)C,72.1488,1.9858753573083936,2817.3154099605003,VOC
CC1(C)CC(C1CCC(=O)COO)C(=O)CCC=O,270.3215,-7.910094888560602,1.341271514736416e-06,SVOC
Cc1c(C)c(c(C)c(c1N(=O)=O)N(=O)=O)O,226.1861,-5.798602875679548,0.00014507548727632128,SVOC
CCCCOC(C(=O)C)OO,162.1837,-3.0048037084028207,0.06470450168661594,IVOC
CC1(C)CC(C1CCC(=O)OC)C(CCC=O)(CO)O,286.3639,-7.730487055782084,2.1486328631329625e-06,SVOC
CC(C)OC(C)CO,118.1742,-0.9913998282380824,4.8624353937089095,VOC
CC(C)(C(CC=O)CC=O)O,158.195,-3.749579997691106,0.011359095645572964,IVOC
CC(C)(C)CCO,102.1748,-1.031517051446065,3.8331670483611573,VOC
C(CC(CC=O)OO)C=O,146.1412,-4.09366495819491,0.00475158729238093,IVOC
CCC(=O)C(=O)CCO,130.1418,-2.0114410431213843,0.5113364680737027,IVOC
CCC(=O)C=CC1C(C)(C(=O)OON(=O)=O)O1,245.1861,-4.508638306165727,0.0030661157129291653,IVOC
CC(=O)C=CC(C=O)O,128.1259,-3.266000713461613,0.028013489936297285,IVOC
CC1=CC2(C)C(C(C)(C1(O)O)OO2)ON(=O)=O,247.202,-5.342944147142896,0.0004527295417463104,IVOC
CC1(COC(=O)C1(C)O)O,146.1412,-3.872895201635192,0.007899661255323149,IVOC
CCCC12C=CC(C(C1O)OO2)O,186.2051,-6.324221658325915,3.560417399239198e-05,SVOC
C(CC(=O)CC(=O)OO)C=O,160.1247,-4.129011186239425,0.004799302718098152,IVOC
CC(C)(CO)C(=O)O,118.1311,-3.424812155072339,0.01791773438200456,IVOC
CC(C)C(C=O)OO,118.1311,-1.274905478918531,2.5304034459692617,IVOC
CCCCC(=O)CO,116.1583,-1.208309350979882,2.900493507661079,IVOC
CCC(=O)C(=O)C(C1C(C)(C=O)O1)O,200.1886,-4.402304814074488,0.003197904790393898,IVOC
CCCC(C)(CC)OO,132.2007,-1.5497508916806388,1.503882356793684,IVOC
CC(CO)(C(=O)CO)OO,150.1299,-4.170696227168975,0.004087916058719332,IVOC
C(C(C(=O)CON(=O)=O)O)O,165.1015,-3.512861624522813,0.020446566800338618,IVOC
CC(=O)CC(C)(COO)O,148.1571,-3.404503778174426,0.023547764928558982,IVOC
CC(C)C(=O)C(C(C=O)O)OO,176.1672,-4.430626090384954,0.0026365132763792884,IVOC
C=C(CCC=O)C1CC(C)(C)C1CC=O,208.2967,-4.2839966563652006,0.004369348992683806,IVOC
CCC(=O)CC(=O)C(C)O,144.1684,-2.1325325121409486,0.4286161862958977,IVOC
CC(C)C(C(=O)OON(=O)=O)O,179.1281,-0.7166987712964503,13.873816605102778,VOC
C=C(C)C,56.1063,2.4099331233312946,5816.687795745512,VOC
C=C(C)C1CCC(C)(C(C1)ON(=O)=O)O,215.2463,-3.801342913045578,0.01371904191743155,IVOC
CC12C(C(C(=C(C1(O)OO)O)N(=O)=O)OO2)ON(=O)=O,296.1452,-6.135488918941608,8.744737557583465e-05,SVOC
C(CO)C(CO)O,106.1204,-4.153044674980176,0.003009436642527879,IVOC
CC(=O)C(C(=O)C)O,116.1152,-1.0,4.68403439896513,VOC
CC(=O)C=CC(C=O)OO,144.1253,-4.326979092871104,0.0027383700278233196,IVOC
CC(=O)C(CC=O)(CO)O,146.1412,-3.18575240426808,0.038437157749781244,IVOC
CCC(=O)CC(=O)OO,132.1146,-2.157390760389438,0.37092922750840607,IVOC
C(=O)COC=O,88.0621,-0.9546770212133424,3.9431474541323532,VOC
C1=C(C(C2C(C1(N(=O)=O)OO2)O)(O)OO)O,237.1211,-6.939302159646388,1.1000161025331035e-05,SVOC
CC(C=O)(C(C(=O)O)O)ON(=O)=O,193.1116,-2.769551078621726,0.13243058112173353,IVOC
CCCC(OCC(C)O)ON(=O)=O,193.1977,-2.8632794328435933,0.10677105163348939,IVOC
CCC(C(C(=O)C)ON(=O)=O)OO,193.1546,-2.8297382846050425,0.11531817800452983,IVOC
CCC(=O)C(C(C1(C)C(C=O)O1)O)ON(=O)=O,247.202,-5.122628654130226,0.0007518900318870441,IVOC
CC(C)(C=O)C=O,100.1158,0.173186268412274,60.17552552198767,VOC
CCCCCC(=O)CC,128.212,-0.9244530386074692,6.154696438093716,VOC
CC1(C)C(C=O)C(=O)CCC1ON(=O)=O,215.2032,-3.869666231504994,0.01171961903881622,IVOC
CCCC(=O)C(=O)C(C(=O)OON(=O)=O)O,235.1483,-2.5331323796458904,0.27793322384583974,IVOC
CC(C)C(=O)C(=O)O,116.1152,-0.8416375079047503,6.745009534509787,VOC
CC(CCCON(=O)=O)O,149.1451,-2.3467874862246565,0.2707400499475454,IVOC
CCCC(C(C)OO)ON(=O)=O,179.1711,-1.8041003475907664,1.1347458775850712,IVOC
CC(C=O)(C=O)O,102.0886,-0.3615107430453627,17.914203622941123,VOC
CC(=O)OC,74.0785,1.0934216851622351,370.54833506503513,VOC
C=C(C)C(CCO)OO,132.1577,-3.7520267336381936,0.009436191358340347,IVOC
CC(C)(CCO)CON(=O)=O,163.1717,-2.421360790031928,0.2494681172874501,IVOC
CC(C)(C(CC=O)C(=O)CC=O)ON(=O)=O,231.2026,-4.931814138253839,0.0010912131141231328,IVOC
CCc1cccc(c1O)N(=O)=O,167.162,-1.9913998282380825,0.6878103894785568,IVOC
CCCCCC(COO)O,148.2001,-4.122628654130226,0.0045076568116222005,IVOC
CC(C)C(=O)C(C(C=O)O)O,160.1678,-2.5654310959658013,0.1757418183557245,IVOC
CC(=O)CCC(CC=O)(C(=O)C)O,186.2051,-4.823908740944319,0.0011267143668478483,IVOC
CC(C)(C(CO)O)O,120.147,-3.085128182459949,0.039839671612888365,IVOC
CC1(C)CC(C1CCC(=O)OC)C(=O)C(CC=O)OO,286.3209,-7.154281982033341,8.09658854538081e-06,SVOC
Cc1ccccc1C(=O)C,134.1751,-1.6635402661514704,1.1745260749923798,IVOC
CC(C)(C1CC(=O)CCC1=O)O,170.2057,-4.701146923590294,0.0013663380968752395,IVOC
CC12C=CC(C(C1O)OO2)O,158.1519,-5.692503962086787,0.00012950944819620827,SVOC
CC(=O)COO,90.0779,-1.294992040666664,1.8422866857101943,IVOC
CC(C)C(=O)C(C=O)O,130.1418,-1.1243600629958317,3.942645662457397,VOC
CC(C)C(=O)C,86.1323,0.6138418218760693,142.8035051754426,VOC
CC(C)(CC(=O)C(=O)CCC=O)O,186.2051,-4.213248577854439,0.004596994616739217,IVOC
CC(CO)(C(C(=O)OO)ON(=O)=O)ON(=O)=O,256.1244,-2.838631997765025,0.1498131575384395,IVOC
CC(C1CO1)(C(=O)OO)O,148.114,-2.6757175447023074,0.12606936557342688,IVOC
CCc1cc(C)c(c(CC)c1)O,164.2441,-2.899629454882437,0.0834817076425917,IVOC
COCC(=O)OON(=O)=O,151.0749,0.093421685162235,75.56923083636501,VOC
CC(=O)C(=O)CC(CC=O)O,158.1519,-3.5100415205751654,0.019713507139225806,IVOC
C1(C(=O)C(=O)OC1=O)O,130.0557,-3.3344190089820467,0.02429077566978566,IVOC
CC(=O)CCC1C(CC1(C)C)C(=O)CCON(=O)=O,271.3095,-6.321481620959886,5.2205274216932567e-05,SVOC
CC1(C)C(CC1O)C(=O)CC=O,170.2057,-5.071604147743286,0.0005822385458041229,IVOC
C=C(CC(C=O)O)C1CC(C)(C)C1CCC(=O)C,252.3493,-6.195860567664649,6.48444092347763e-05,SVOC
C=CC(C=O)O,86.0892,-0.2395775165767879,20.00332341737585,VOC
CC1(C)C(CC1C(=O)CO)COO,188.2209,-6.096910013008056,6.0741964545842475e-05,SVOC
CC(=O)CCC1C(CC1(C)C)C(CCC=O)(CO)O,270.3645,-7.014573525916998,1.0546470486693047e-05,SVOC
CC(=O)CCC(=O)C(C)(C)CC(=O)O,200.2316,-6.140861702705469,5.839853013744579e-05,SVOC
CC1=C(C(C2(C)C(C1(N(=O)=O)OO2)ON(=O)=O)(O)OO)O,310.1718,-5.384049948343599,0.0005167534244145715,IVOC
CC1=CC(=O)C(C(C)(C1=O)OO)ON(=O)=O,231.1596,-5.022276394711152,0.0008858629551931775,IVOC
CC(=O)C(C=O)ON(=O)=O,147.0862,-0.9136401693252518,7.238736366159976,VOC
CC(=O)C1(CC(CC=O)C1(C)C)O,184.2322,-3.9788107009300617,0.00780343538405717,IVOC
Cc1cc(C)c(c(c1)O)OO,154.1632,-7.348721986001856,2.7860552956962916e-06,SVOC
CCC(=O)CC(=O)C=O,128.1259,-1.4921441283041692,1.6642700663261476,IVOC
CCc1c(C)cccc1OO,152.1904,-2.688246138944246,0.12585547723503368,IVOC
CC(=O)C(C)(C=CC=O)O,142.1525,-3.5346171485515816,0.016744352364761555,IVOC
CC(=O)C1CCC(C)(C(C1)ON(=O)=O)OO,233.2185,-5.301029995663981,0.0004703964151442054,IVOC
CCC1=C(C)C(=O)C(=O)C(C1=O)O,182.1733,-5.6439741428068775,0.00016681749060973034,SVOC
CC(=C(C)C(=O)O)C=O,128.1259,-3.26440110030182,0.028116860747870332,IVOC
CC(=O)C(=O)CC1C(CC1(C)C)C(=O)CCC=O,252.3062,-5.508638306165727,0.00031551544083838705,IVOC
CC(CO)C(=O)OO,120.1039,-1.882728704344236,0.6346867135011838,IVOC
CC1(C)C(CC1C(=O)OO)C(=O)O,188.1779,-4.586700235918748,0.0019660718406529056,IVOC
CCCC(OCCO)ON(=O)=O,179.1711,-2.632644078973981,0.16840496145052336,IVOC
CC1(C)CC(C1CCO)(C(=O)CCC=O)O,228.2848,-4.507239610973162,0.0028639694820646426,IVOC
CC(=O)C(CC=O)CON(=O)=O,175.1394,-2.7931741239681505,0.11374720523107415,IVOC
CC(=O)CCC1C(CC1(C)C)C(CC=O)(CO)OO,272.3374,-7.504455662453552,3.4386076557060497e-06,SVOC
C(Br)OO,126.9373,-0.3115801779972894,24.988493814706178,VOC
CCC(CCC(CC)OO)O,162.2267,-3.6635402661514704,0.014200808436883322,IVOC
CC(=O)OCCC(=O)OON(=O)=O,193.1116,-2.0629838925351858,0.6738379568841145,IVOC
CC(=O)C(C)(COO)ON(=O)=O,179.1281,-2.3575354797578787,0.3172190359187561,IVOC
C=CC(CO)ON(=O)=O,133.1027,-1.4436974992327127,1.9329488744130736,IVOC
CC(CO)(C(COO)O)ON(=O)=O,197.1433,-5.043351420794797,0.0007197167372114757,IVOC
CS(=O)C,78.1334,-1.4045037781744258,1.2418351440930404,IVOC
C=C(C)C(CCO)C(C=O)OO,174.1944,-4.498940737782249,0.0022275345696441792,IVOC
CC(CC(C)ON(=O)=O)CO,163.1717,-2.555955204081924,0.18298716782562305,IVOC
CCCC(CC)O,102.1748,-0.7304870557820837,7.666334096722315,VOC
CC1(C)CC(C1CC=O)C(CCC=O)(CO)OO,258.3108,-7.0726296369609765,8.815438678220203e-06,SVOC
CC(CO)(C(C=O)OO)ON(=O)=O,195.1275,-3.6516951369518393,0.017553120921898875,IVOC
CC(=O)C(C(=O)OON(=O)=O)ON(=O)=O,224.0826,-0.7375489102695705,16.54208415517921,VOC
CC(=CC(=O)C)C1C(C)(C=O)O1,168.1898,-3.329754146925876,0.03175239645605146,IVOC
CC(C)C(CC(=O)COO)O,162.1837,-4.471083299722345,0.002211336862495067,IVOC
CC(Cl)(Cl)Cl,133.4042,0.6374897295125107,233.55557240277585,VOC
C(C(C(=O)O)Cl)Cl,142.9687,-2.2006594505464183,0.36333942027267346,IVOC
CC(CCC(=O)OO)O,134.1305,-2.5734887386354246,0.144467383149454,IVOC
C(=O)C(C=O)OO,104.0615,-1.234331445240986,2.4473136797715664,IVOC
c1ccc(c(c1)O)O,110.1106,-2.910094888560602,0.05463428223450063,IVOC
CC(C=O)(C(C=O)O)O,132.1146,-2.1617807780923743,0.3671986174616261,IVOC
CC(=O)CC(C)(C(C)O)O,146.1843,-2.543633966870957,0.16865443531901989,IVOC
CCCCCCCC(CC(=O)OO)O,204.2634,-4.263603497723357,0.004490741536569019,IVOC
CC(C)C(C(=O)OO)ON(=O)=O,179.1281,-0.8446639625349383,10.333102992342171,VOC
CC1(C)CC2C1CCC(C)(C(CCC2=O)ON(=O)=O)OO,301.3355,-7.982966660701219,1.2641966611903804e-06,SVOC
CCC12C=C(C)C(C(C)(C1O)OO2)OO,216.231,-6.18111458540599,5.748233119856936e-05,SVOC
CC(=O)CC(=O)C(C)OO,146.1412,-2.486782399932061,0.19218578874890618,IVOC
CC1=CCC(CC1O)C(C)(C)ON(=O)=O,215.2463,-4.3535962737769305,0.003846541499634292,IVOC
CC(=O)OC(C)(C)ON(=O)=O,163.1287,-0.744727494896694,11.84496772227265,VOC
Cc1cccc(c1)C(=O)O,136.1479,-3.413412695328245,0.02119967743426268,IVOC
C(C(CO)O)C(C=O)OO,150.1299,-5.97061622231479,6.480103974562493e-05,SVOC
C(=CC1C(C(=O)O)O1)C=O,142.1094,-5.924453038607469,6.821828050413656e-05,SVOC
CCC(CC(=O)COO)O,148.1571,-4.205511953340831,0.0037234156219523437,IVOC
CC(=O)C(=O)CC(CO)C(C)(C)OO,204.2203,-5.356547323513812,0.00036247878010240776,IVOC
CC(CO)(C(CCO)C=O)O,162.1837,-5.493494967595128,0.00021001157776950188,SVOC
C(=O)C(COO)O,106.0773,-3.3872161432802645,0.017544351306394933,IVOC
CCC12C=C(C)C(C(C)(C1O)OO2)ON(=O)=O,245.2292,-4.480172006224281,0.0032743958137312055,IVOC
C(C(=O)C(COO)O)O,136.1033,-5.35261702988538,0.00024377132995647934,SVOC
CCl,50.4875,2.474216264076256,6069.19556112294,VOC
CCC(=O)C(C)(C)O,116.1583,-0.9318141382538384,5.482354449052441,VOC
CCCC(=O)C(CC(=O)CC)OO,188.2209,-3.987162775294828,0.007820527935277212,IVOC
CC1=CCC(CC1O)C(C)(C)O,170.2487,-5.252588192113577,0.00038390751499641195,IVOC
CC(=O)C(C)(C(=O)C)O,130.1418,-0.9871627752948278,5.407356900574062,VOC
CC(C(=O)C(=O)C)C(=O)OO,160.1247,-2.0404816230270018,0.5884474799713888,IVOC
Cc1ccc(c(C)c1C)O,136.191,-2.423658649794207,0.20711939088827863,IVOC
Cc1cccc(CO)c1C,136.191,-2.721246399047171,0.10438377790125442,IVOC
CC(CON(=O)=O)(C(C=O)CO)O,193.1546,-3.17979854051436,0.051503591662833914,IVOC
C=C(C)C(CCO)C(C=O)O,158.195,-3.362510270487489,0.027695772529093637,IVOC
C(CCl)Cl,98.9592,0.7339992865383869,216.36472823246734,VOC
CC(=O)C(=O)OC=O,116.0722,-0.8728952016351923,6.274281729998923,VOC
Cc1ccc(c(c1C)OO)O,154.1632,-3.530177984021837,0.01834567661228587,IVOC
CC(CCCO)ON(=O)=O,149.1451,-2.436518914605589,0.22020190729067055,IVOC
C=C(C)C(CCC(=O)C)CC=O,168.2328,-2.939302159646388,0.0780439990259117,IVOC
C=C(CCO)C(=O)CC(C)(C)O,172.2215,-4.764471553092451,0.0011949419714345415,IVOC
CCOC(C)(C)COO,134.1736,-1.7375489102695705,0.9904878748297963,IVOC
C(C(Cl)Cl)OO,130.958,-1.2168113089247423,3.2066512267949676,VOC
Cc1cccc(c1C)C(=O)OON(=O)=O,211.1715,-2.316052869248488,0.41144656112994193,IVOC
CC1(C)C2CC1C(=O)C(C2)O,154.2063,-2.504455662453552,0.19470515755019444,IVOC
CC(CCl)Cl,112.9857,0.4996870826184038,144.02622060126905,VOC
CC1=C(C)C(C2C(C1(C)OO2)ON(=O)=O)(O)O,247.202,-5.634512015109101,0.00023135077904216738,SVOC
CC1(C)C2CC1C(C2)OO,142.1956,-2.283162276700476,0.2988511164844516,IVOC
C(CC(CC=O)O)CO,132.1577,-3.485452247339714,0.017432963695916917,IVOC
CC(=O)C(C(=O)OO)ON(=O)=O,179.085,-1.8210230527068303,1.0908553346257792,IVOC
CC(=O)OC(=O)COO,134.0874,-2.94692155651658,0.06112198000749349,IVOC
CC(CCl)(Cl)O,128.9851,-1.2027324591692836,3.262406598248386,VOC
CC(=O)C(C(C)(C(=O)C)OO)O,176.1672,-2.438898616350944,0.2586767742862697,IVOC
CCCC(=O)C(C(C1C(C=O)O1)O)ON(=O)=O,247.202,-5.782516055786093,0.00016453826957740376,SVOC
CC(C(C)OC(=O)C)O,132.1577,-2.0,0.5331181558384379,IVOC
CC(CO)C(COO)O,136.1464,-5.293282217663241,0.000279547070698488,SVOC
Cc1cccc(c1)C(=O)OON(=O)=O,197.1449,-2.033389013318066,0.7364233232903016,IVOC
C(=C(Cl)Cl)(Cl)Cl,165.8334,0.5289167002776547,226.10996694050584,VOC
CC(C)c1ccc(c(c1O)O)N(=O)=O,197.1879,-3.1958605676646497,0.05066997563990126,IVOC
C=C(CCO)C(=O)CO,130.1418,-3.669586226650809,0.011234702686629607,IVOC
CC(C)(C(=O)COO)O,134.1305,-3.320572103387881,0.025863449118141965,IVOC
CC(=O)CC(C(=O)C(C)(C)CO)O,188.2209,-4.122053048370812,0.005732522904013874,IVOC
CC1(C)C2CC1(CC(=O)C2(C)ON(=O)=O)OO,245.2292,-5.4723700991286615,0.0003333750420626633,IVOC
CCCCCCC(CC)OO,160.2539,-2.8096683018297086,0.10020082721821885,IVOC
CC(=O)CC(C)(C)O,116.1583,-1.3288271572849168,2.1976275526543545,IVOC
CC(=O)CCC(COO)C(=O)C,174.1944,-4.1944991418416,0.004490203753951515,IVOC
CC(C)(C(CC(=O)C(=O)O)CO)OO,206.1932,-7.047207556955908,7.4610127644316e-06,SVOC
CCCCC(CON(=O)=O)OO,179.1711,-2.223298816011589,0.4322153087871802,IVOC
CC(C)OO,76.0944,-0.2790142558462609,16.146167086711298,VOC
CCC(C)OC(=O)C,116.1583,-0.1824346304402192,30.78552882929448,VOC
CC(=O)C(C(=O)C)ON(=O)=O,161.1128,-1.1095789811990855,5.049891712821914,VOC
Cc1cc(C)cc(c1)C(C)OO,166.217,-3.653647025549361,0.014885362497226788,IVOC
CC(=O)CC(CO)OO,134.1305,-3.3946949538588904,0.02180537655776403,IVOC
CCCC12C=CC(C(C1O)OO2)(O)OO,218.2039,-6.279014255846261,4.629981481386337e-05,SVOC
CCc1ccccc1,106.165,-0.1536628878701947,30.064187927181404,VOC
CC(C)(C=O)C(C=O)C(=O)CC(=O)O,200.1886,-6.767003889607846,1.3809134322155479e-05,SVOC
CCc1cc(C)cc(c1)C(=O)C,162.2283,-2.987162775294828,0.0674054237357558,IVOC
C1(C(C(=O)OC1=O)OO)O,148.071,-5.035740369803151,0.0005501240617486093,IVOC
C=C(CO)C(=O)O,102.0886,-3.540607512240769,0.01186043826070585,IVOC
CC(=O)C(C)OO,104.1045,-1.7746907182741372,0.705520740838641,IVOC
CCC1(C(=O)C=C(C)C(=O)C1O)O,184.1892,-4.554395796726403,0.002073000305664419,IVOC
CC1(C)C(CC1C(=O)O)CC(=O)OO,202.2045,-5.460923901207224,0.00028222658225145214,SVOC
CC1=C(C(C2(C)C(C1(N(=O)=O)OO2)O)(O)OO)N(=O)=O,294.1724,-5.366531544420414,0.0005102715799096373,IVOC
CC(C)(C)OCOO,120.147,-1.8210230527068303,0.7318479821832286,IVOC
CC1=C(C)C(=O)C(C)(C(C1=O)ON(=O)=O)OO,245.1861,-4.958607314841775,0.0010879765432974455,IVOC
CC(=O)C(C(C=O)O)O,132.1146,-2.213248577854438,0.32616190694704733,IVOC
CC(C(CON(=O)=O)O)(C(=O)O)O,195.1275,-4.832682665251824,0.0011570891370040947,IVOC
CC1(C)CC(C1CC=O)(C(=O)CCO)O,214.2582,-4.288192770958809,0.0044511853849976595,IVOC
CC(CC(=O)OO)C(C)O,148.1571,-2.714442690992226,0.11534818860943868,IVOC
C=C1CCC(C(C)(CCC2C1CC2(C)C)O)OO,254.3651,-7.496209316942819,3.273250239214929e-06,SVOC
CCC(=O)CC(=O)C(=O)CC,156.1791,-2.258848401148215,0.34714068486854216,IVOC
CC1=CC(=O)C(=CC1=O)C,136.1479,-1.978810700930062,0.5766751633672488,IVOC
C=C(C)C(=O)CCC(=O)C,140.1797,-2.077793722560984,0.4727400588341638,IVOC
CC(C)(COO)ON(=O)=O,151.118,-1.5606673061697374,1.6764086470442578,IVOC
